radius_bin_id,Bin_range,Bin_center,mean_radii_cool_SDSSV_LSR,e_mean_radii_cool_SDSSV_LSR,mean_RVs_cool_SDSSV_LSR,e_mean_RVs_cool_SDSSV_LSR,mass_cool_SDSSV_LSR,e_mass_cool_SDSSV_LSR,num_obs_per_bin_cool_SDSSV_LSR,mean_radii_cool_eSDSS_LSR,e_mean_radii_cool_eSDSS_LSR,mean_RVs_cool_eSDSS_LSR,e_mean_RVs_cool_eSDSS_LSR,mass_cool_eSDSS_LSR,e_mass_cool_eSDSS_LSR,num_obs_per_bin_cool_eSDSS_LSR,mean_radii_cool_All_LSR,e_mean_radii_cool_All_LSR,mean_RVs_cool_All_LSR,e_mean_RVs_cool_All_LSR,mass_cool_All_LSR,e_mass_cool_All_LSR,num_obs_per_bin_cool_All_LSR,mean_radii_cool_SDSSV_asym,e_mean_radii_cool_SDSSV_asym,mean_RVs_cool_SDSSV_asym,e_mean_RVs_cool_SDSSV_asym,mass_cool_SDSSV_asym,e_mass_cool_SDSSV_asym,num_obs_per_bin_cool_SDSSV_asym,mean_radii_cool_eSDSS_asym,e_mean_radii_cool_eSDSS_asym,mean_RVs_cool_eSDSS_asym,e_mean_RVs_cool_eSDSS_asym,mass_cool_eSDSS_asym,e_mass_cool_eSDSS_asym,num_obs_per_bin_cool_eSDSS_asym,mean_radii_cool_All_asym,e_mean_radii_cool_All_asym,mean_RVs_cool_All_asym,e_mean_RVs_cool_All_asym,mass_cool_All_asym,e_mass_cool_All_asym,num_obs_per_bin_cool_All_asym,mean_radii_warm_SDSSV_LSR,e_mean_radii_warm_SDSSV_LSR,mean_RVs_warm_SDSSV_LSR,e_mean_RVs_warm_SDSSV_LSR,mass_warm_SDSSV_LSR,e_mass_warm_SDSSV_LSR,num_obs_per_bin_warm_SDSSV_LSR,mean_radii_warm_eSDSS_LSR,e_mean_radii_warm_eSDSS_LSR,mean_RVs_warm_eSDSS_LSR,e_mean_RVs_warm_eSDSS_LSR,mass_warm_eSDSS_LSR,e_mass_warm_eSDSS_LSR,num_obs_per_bin_warm_eSDSS_LSR,mean_radii_warm_All_LSR,e_mean_radii_warm_All_LSR,mean_RVs_warm_All_LSR,e_mean_RVs_warm_All_LSR,mass_warm_All_LSR,e_mass_warm_All_LSR,num_obs_per_bin_warm_All_LSR,mean_radii_warm_SDSSV_asym,e_mean_radii_warm_SDSSV_asym,mean_RVs_warm_SDSSV_asym,e_mean_RVs_warm_SDSSV_asym,mass_warm_SDSSV_asym,e_mass_warm_SDSSV_asym,num_obs_per_bin_warm_SDSSV_asym,mean_radii_warm_eSDSS_asym,e_mean_radii_warm_eSDSS_asym,mean_RVs_warm_eSDSS_asym,e_mean_RVs_warm_eSDSS_asym,mass_warm_eSDSS_asym,e_mass_warm_eSDSS_asym,num_obs_per_bin_warm_eSDSS_asym,mean_radii_warm_All_asym,e_mean_radii_warm_All_asym,mean_RVs_warm_All_asym,e_mean_RVs_warm_All_asym,mass_warm_All_asym,e_mass_warm_All_asym,num_obs_per_bin_warm_All_asym,mean_radii_cool_SDSSV_debias,e_mean_radii_cool_SDSSV_debias_sys,e_mean_radii_cool_SDSSV_debias,mean_RVs_cool_SDSSV_debias,e_mean_RVs_cool_SDSSV_debias_sys,e_mean_RVs_cool_SDSSV_debias,num_obs_per_bin_cool_SDSSV_debias,mean_radii_cool_eSDSS_debias,e_mean_radii_cool_eSDSS_debias_sys,e_mean_radii_cool_eSDSS_debias,mean_RVs_cool_eSDSS_debias,e_mean_RVs_cool_eSDSS_debias_sys,e_mean_RVs_cool_eSDSS_debias,num_obs_per_bin_cool_eSDSS_debias,mean_radii_cool_All_debias,e_mean_radii_cool_All_debias_sys,e_mean_radii_cool_All_debias,mean_RVs_cool_All_debias,e_mean_RVs_cool_All_debias_sys,e_mean_RVs_cool_All_debias,num_obs_per_bin_cool_All_debias,mean_radii_warm_SDSSV_debias,e_mean_radii_warm_SDSSV_debias_sys,e_mean_radii_warm_SDSSV_debias,mean_RVs_warm_SDSSV_debias,e_mean_RVs_warm_SDSSV_debias_sys,e_mean_RVs_warm_SDSSV_debias,num_obs_per_bin_warm_SDSSV_debias,mean_radii_warm_eSDSS_debias,e_mean_radii_warm_eSDSS_debias_sys,e_mean_radii_warm_eSDSS_debias,mean_RVs_warm_eSDSS_debias,e_mean_RVs_warm_eSDSS_debias_sys,e_mean_RVs_warm_eSDSS_debias,num_obs_per_bin_warm_eSDSS_debias,mean_radii_warm_All_debias,e_mean_radii_warm_All_debias_sys,e_mean_radii_warm_All_debias,mean_RVs_warm_All_debias,e_mean_RVs_warm_All_debias_sys,e_mean_RVs_warm_All_debias,num_obs_per_bin_warm_All_debias,mass_cool_SDSSV_debias,e_mass_cool_SDSSV_debias,mass_cool_eSDSS_debias,e_mass_cool_eSDSS_debias,mass_cool_All_debias,e_mass_cool_All_debias,mass_warm_SDSSV_debias,e_mass_warm_SDSSV_debias,mass_warm_eSDSS_debias,e_mass_warm_eSDSS_debias,mass_warm_All_debias,e_mass_warm_All_debias
0,[0.    0.002],0.001,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,,,,,,
1,[0.002 0.004],0.003,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,,,,,,
2,[0.004 0.006],0.005,0.0049258250297768,0.005725249819132,38.10182524073545,9.48205103357699,0.2947827679121029,0.3503894315869796,1,0.0044796258759158,0.0009886467965435,86.58835419947835,24.86927781655149,0.609226183223791,0.2206702596568728,1,0.0044925458390675,0.0009742282258548,44.2557627800256,8.859907104187597,0.3122767695897486,0.0921639727723832,2,0.0049258250297768,0.005725249819132,45.99044207176114,9.48205103357699,0.3558147077143355,0.4200169029490335,1,0.0044796258759158,0.0009886467965435,87.08050925107206,24.86927781655149,0.6126889323014094,0.2211367345891116,1,0.0044925458390675,0.0009742282258548,51.205616519944016,8.859907104187597,0.3613162107538379,0.1002376381051335,2,0.0057198492626536,0.0009031481248483,35.700264677923684,10.85438752989963,0.3207253961452439,0.1098797861838352,3,0.0052754730158928,0.0002450496434809,114.12694751698416,4.779202581758283,0.9456424032744136,0.0591407471043244,12,0.0053059443037886,0.0002364988163661,101.39166082980888,4.373989767911745,0.8449718764414955,0.0524136083332521,15,0.0057198492626536,0.0009031481248483,47.02554546409158,10.85438752989963,0.4224698845788538,0.1181473233339896,3,0.0052754730158928,0.0002450496434809,118.20759515825748,4.779202581758283,0.979454167510336,0.0603164386932891,12,0.0053059443037886,0.0002364988163661,106.64872543408156,4.373989767911745,0.8887828931157633,0.0538339234833748,15,0.0052822126439254,,,77.3827659156291,,,1,0.0048354338277885,0.0003993268579119,0.001066247826617,107.68945246058826,61.12417347314597,65.98973830749794,1,0.0048238346350326,0.0003089852758119,0.0010220530987775,74.13254525773206,67.74447861501322,68.32139003792895,2,0.005965142641462,,,80.10187308412482,,,3,0.0056570574970758,9.69337215952e-05,0.0002635250920736,151.49379702619365,73.27761658118523,73.43330218052758,12,0.0057105875696041,0.0002566807249643,0.0003490224702089,145.46874741633638,64.32735699224655,64.47589196046634,15,0.6420035945892365,,0.8178731363683289,0.5326360194659773,0.5616666702843179,0.5311414893012627,0.7504829590443632,,1.3460549025734247,0.6554767140461701,1.3047515618923622,0.5837752965929935
3,[0.006 0.008],0.007,0.0075095593286446,0.0002565319026283,68.43560732254959,3.43829731849441,0.8071865355013675,0.0490404690268344,17,0.0075399336236053,0.0001520580523899,69.61258032084379,2.1805107155665797,0.8243897533450374,0.0307119387328894,30,0.0075320363815369,0.0001308054997435,69.27499021654731,1.841429230018225,0.8195325598797266,0.0260215493946897,47,0.0075095593286446,0.0002565319026283,69.02304241913775,3.43829731849441,0.8141152341569091,0.0491739422571044,17,0.0075399336236053,0.0001520580523899,72.24010487457117,2.1805107155665797,0.8555063174599113,0.0310561252574912,30,0.0075320363815369,0.0001308054997435,71.31735775001349,1.841429230018225,0.8436940456870098,0.0262534002107728,47,0.0069529765980963,0.00026743739282,82.66494965048538,4.235201390701603,0.9027541710516076,0.0578348690816722,13,0.0069882304071847,0.000181567643461,72.16709109825753,3.1078854461943393,0.792106808400138,0.0398396332784256,30,0.006977107712204,0.0001502187415736,75.84149108600079,2.505629904294733,0.8311121303111313,0.0327740905173665,43,0.0069529765980963,0.00026743739282,76.85847389721457,4.235201390701603,0.8393437386066824,0.0564042595408289,13,0.0069882304071847,0.000181567643461,71.61535473038622,3.1078854461943393,0.7860509437839823,0.0397585809064076,30,0.006977107712204,0.0001502187415736,73.4505211032692,2.505629904294733,0.8049105864411055,0.0324695286326629,43,0.0075995298622253,0.0004003112491848,0.0004754552694944,92.59902579238488,42.61621378738389,42.75469057334381,17,0.0075668209840055,0.0001267913156718,0.0001979840625565,86.41938047256856,41.36122044979235,41.4186574393355,30,0.0074203435718821,1.1988110467527586e-05,0.0001313536963915,89.47513929819576,43.716306819741206,43.75507220388188,47,0.006890341216258,0.000429392244008,0.0005058660477761,98.91658568009524,51.04457628547643,51.2199736331797,13,0.0067609598505969,0.0001325653739025,0.000224811893613,101.98410632765062,44.62892378945874,44.7370069467324,30,0.0069277567845454,0.0002487191567313,0.0002905630555405,98.73497783731835,51.24509919653062,51.30631903459416,43,1.1052753234003627,0.514989835139783,1.0270744806881291,0.4929842159646596,1.0428064958814298,0.5102865251153517,1.0705012455095526,0.5598598286992115,1.0829743784253385,0.4764274031931618,1.0743381448595006,0.5600810591408201
4,[0.008 0.01 ],0.009,0.0089859543139608,8.496933886882628e-05,55.28102332418824,1.287499077196034,0.7802209553545517,0.0196119608478047,109,0.009036504478712,4.9281570667281474e-05,47.454102212702246,0.8428061856362102,0.6735216493225039,0.0125132896019224,232,0.0090237801881591,4.2630236318350193e-05,49.80194527130004,0.7051572570318444,0.705849554404523,0.0105359009628762,341,0.0089859543139608,8.496933886882628e-05,55.463925991414946,1.287499077196034,0.7828023926214353,0.0196211562407416,109,0.009036504478712,4.9281570667281474e-05,49.612109123948265,0.8428061856362102,0.70415049501422,0.0125633363140499,232,0.0090237801881591,4.2630236318350193e-05,51.367479775672976,0.7051572570318444,0.7280380819067479,0.0105695449559262,341,0.0091869176936142,0.0001078830431873,54.49008775503603,1.9202836561376793,0.7862572504576126,0.0292063284594552,69,0.00919975178858,6.762887566936881e-05,56.444362404258,1.0454091110196384,0.815593981289723,0.0162520082736707,139,0.009196131177728,5.7300905997696553e-05,55.99757935229465,0.9181654184883888,0.808819739745495,0.014187144798353,208,0.0091869176936142,0.0001078830431873,52.40234693962287,1.9202836561376793,0.7561324805990217,0.0290964290158881,69,0.00919975178858,6.762887566936881e-05,57.22507506297284,1.0454091110196384,0.8268749049894916,0.016282783828528,139,0.009196131177728,5.7300905997696553e-05,56.12251090158557,0.9181654184883888,0.8106242303029847,0.014191142837264,208,0.0090720241912994,0.0001146668459509,0.0001427174625199,67.38219174747339,23.957525478356985,23.992096217711044,109,0.0090466663009063,0.0001375997845524,0.0001461587284985,58.58898391465194,21.36960303219096,21.3862164961447,232,0.0089950927311783,2.725653327277297e-05,5.059896890854757e-05,61.42922364633824,22.70072019822686,22.71166978175162,341,0.0092642833132964,0.0002070961471977,0.000233511381289,64.12812012859007,20.4459326777746,20.535911286916896,69,0.0092723090068309,8.210982799224593e-05,0.0001063752258621,71.47612740336459,22.909956045748196,22.933795286160493,139,0.0092308838801097,4.608503282371029e-05,7.353382948357383e-05,69.4672276248667,22.98804350780999,23.006372422715256,208,0.9601225354445088,0.3421946396402037,0.8324954485543934,0.3041759251874255,0.8678766461564853,0.3209092984503315,0.9331203640167964,0.2997397063558422,1.0409413032547734,0.3342093437605394,1.0071649072191862,0.3336524831126041
5,[0.01  0.012],0.011,0.0113895321101371,6.297881391622593e-05,33.54308451374194,0.8468697274382067,0.6000483007511945,0.0155086428803626,215,0.0113223778171895,3.378353622018868e-05,27.14357869135074,0.5255391622129973,0.482705313066002,0.0094562067968008,648,0.0113373837209396,2.9770673864789745e-05,28.92284643820105,0.4465437781257582,0.5150284358951753,0.0080657829677548,863,0.0113895321101371,6.297881391622593e-05,33.33411245552038,0.8468697274382067,0.596310024135967,0.0155042335986361,215,0.0113223778171895,3.378353622018868e-05,28.405778126917724,0.5255391622129973,0.50515151961176,0.0094666392257318,648,0.0113373837209396,2.9770673864789745e-05,29.776013041916425,0.4465437781257582,0.5302207532353237,0.0080725677568433,863,0.0112330796851904,0.0001124876269936,37.29662506001581,1.2729352457298888,0.6580300166515558,0.0234053326192358,133,0.0110585120408484,5.7353000014191046e-05,32.704931951492995,0.7089851093870211,0.5680509303531689,0.0126618499343027,318,0.0110945292898815,5.1094970028586314e-05,33.79208871659126,0.6193925410397233,0.5888453477768494,0.0111287246068066,451,0.0112330796851904,0.0001124876269936,36.36020715890042,1.2729352457298888,0.641508653496787,0.0233592932408236,133,0.0110585120408484,5.7353000014191046e-05,33.40727701664769,0.7089851093870211,0.5802499396121338,0.0126767201422349,318,0.0110945292898815,5.1094970028586314e-05,34.106430445489416,0.6193925410397233,0.594322921721041,0.0111348987607257,451,0.0114844650052669,0.0002964476450085,0.0003030635861224,38.713499561129744,6.685840645051034,6.739262086183301,215,0.0114100179507521,0.0002147787529052,0.0002174195023889,33.206981339551916,6.9191297945121875,6.939059628244004,648,0.0114488975215227,0.0002156986676568,0.0002177434459433,34.420205390350475,6.822995861979933,6.837592696145195,863,0.0111954201126641,0.0002167389767011,0.0002441910118085,43.67498015172043,8.110491066231395,8.209776457080952,133,0.0109977163167987,9.204265203451197e-05,0.0001084491420167,41.80612350857743,9.120187881627562,9.14770391308763,318,0.0111435623432256,0.0001491155337288,0.0001576265788547,41.75450105131006,8.980843564924763,9.002177417577714,451,0.6983136494305594,0.1229515401735417,0.5951042560636264,0.1248712538528165,0.6189484162487173,0.1235166619633458,0.7679809406271321,0.1453293291734821,0.7221372415845311,0.158173059169025,0.7308103274912037,0.1578998250526245
6,[0.012 0.014],0.013,0.0127165810441393,4.33117321621885e-05,24.82752993155842,0.5867805892672635,0.4958852700289368,0.0118409587261046,432,0.0127747812293437,2.4952646480442283e-05,21.49945582343713,0.3743220700433466,0.4313782750627204,0.0075577445962546,1156,0.0127602777846156,2.162115805421724e-05,22.46207430488956,0.3155777260574094,0.4501811631014163,0.006370588272078,1588,0.0127165810441393,4.33117321621885e-05,24.67686555592254,0.5867805892672635,0.4928760200229193,0.0118395011542552,432,0.0127747812293437,2.4952646480442283e-05,23.60644244113879,0.3743220700433466,0.4736541475400856,0.0075673958467049,1156,0.0127602777846156,2.162115805421724e-05,23.916053657652945,0.3155777260574094,0.4793215758374735,0.0063766887883896,1588,0.0131482832343329,5.102816451397644e-05,33.17880428104647,0.6712380714800958,0.685183840519045,0.0141146624629726,406,0.0131882961220687,2.8463755729741748e-05,27.556663183339367,0.3183271114533824,0.5708114136430833,0.0067079577654671,1308,0.0131788007216062,2.48580262325343e-05,28.588935663030924,0.2876225187751232,0.59176763471908,0.0060572829095842,1714,0.0131482832343329,5.102816451397644e-05,34.03303084784679,0.6712380714800958,0.7028246884156643,0.0141277209252301,406,0.0131882961220687,2.8463755729741748e-05,29.92047151868216,0.3183271114533824,0.6197755704606654,0.0067281680476003,1308,0.0131788007216062,2.48580262325343e-05,30.67557206539857,0.2876225187751232,0.6349593051926538,0.0060728234028212,1714,0.0126595699835253,4.82142113321371e-05,6.481139033587484e-05,24.283197610118687,0.7150158593115351,0.9249643987785964,432,0.0127338132098537,7.077789446759825e-05,7.504761762803936e-05,23.3053623596084,0.6342453257466225,0.7364673416744122,1156,0.0127310539023459,5.692530392939488e-05,6.089305956395542e-05,23.49869746780156,0.7665323220903524,0.8289518092101573,1588,0.0133064873160457,0.0001430252211819,0.000151855482179,34.415193960360526,0.4637841255819666,0.8158776034100628,406,0.013317014723422,9.250249113710758e-05,9.678272705815368e-05,30.425113326833095,0.4005938502838618,0.5116713620787303,1308,0.0133158939473885,0.0001213420241128,0.0001238620534464,31.32876154802035,0.5432447322916546,0.6146881749872675,1714,0.4828387961798151,0.0185570506646454,0.4661134826027167,0.0149835199278815,0.4698783958296918,0.0167273335747793,0.719268392883304,0.0189244705688122,0.6363798426990501,0.011658836680088,0.6552256423959734,0.014227461770642
7,[0.014 0.016],0.015,0.0149140248092265,0.0001172612076482,29.00723639498032,1.2258773321118173,0.6794829223125869,0.0292084254291629,112,0.0147867166072929,7.339985212226607e-05,17.34368462213179,0.8883870184658169,0.4028009143575159,0.0207291292772974,246,0.0148225556459155,6.221632377678715e-05,21.359921697472444,0.7193516999498815,0.4972789504740567,0.0168767531215205,358,0.0149140248092265,0.0001172612076482,28.550545200376614,1.2258773321118173,0.6687851135562364,0.0291931580163413,112,0.0147867166072929,7.339985212226607e-05,18.83716092099124,0.8883870184658169,0.4374863708714227,0.0207464445634967,246,0.0148225556459155,6.221632377678715e-05,22.18187570681768,0.7193516999498815,0.5164148084090373,0.0168868751630226,358,0.0147295415568521,9.44901642220602e-05,30.449313280921583,0.9688439909468995,0.7044400885798732,0.0228650625362259,169,0.0146577471110261,4.685948751613154e-05,24.5827921896774,0.4310259313680162,0.5659470036201312,0.0100867079801706,720,0.0146719186502373,4.198070149861473e-05,25.552074669756433,0.3938117893272195,0.5888306510665,0.0092302024005865,889,0.0147295415568521,9.44901642220602e-05,31.27748072134392,0.9688439909468995,0.7235996124649522,0.0228896709551552,169,0.0146577471110261,4.685948751613154e-05,26.73625419927981,0.4310259313680162,0.6155241778622026,0.0101163391396278,720,0.0146719186502373,4.198070149861473e-05,27.486567926520404,0.3938117893272195,0.6334097679713327,0.0092543350540781,889,0.0147465269741656,0.0001857638527245,0.0002196779456344,24.86041409243203,5.439338689040184,5.575767266258069,112,0.0147417178608479,0.0001880126421908,0.0002018323361484,15.631725762033732,5.155616400852544,5.231597458455527,246,0.0147607290768523,0.0001978237002601,0.0002073766798097,18.831780169040773,5.171262504495008,5.221055713035129,358,0.0145695157612226,0.0001805348079482,0.0002037675342531,29.31783353300216,2.7159605177168444,2.8835915474613714,169,0.0145015357814209,0.0002050455256581,0.0002103318310734,24.371259144099017,2.53047619830231,2.566922893989256,720,0.0144928524175714,0.0001720166112931,0.0001770652248723,25.399328731779576,2.557306832362233,2.5874516343807596,889,0.5758050087029952,0.1294278056873106,0.3619364754066319,0.1212335553985554,0.4365927458173815,0.1211993678971774,0.670894640771616,0.0666504456227236,0.5550975322526569,0.0590178532916706,0.578167185541408,0.0593204569868287
